Date,ETF,Selected,Weight,Momentum,AdjMomentum
2024-12-18,半导体ETF,False,0.0,,
2024-12-18,恒生科技ETF,False,0.0,0.0005403899479468899,0.03451766463849556
2024-12-18,房地产ETF,False,0.0,,
2024-12-18,旅游ETF,True,0.27495127671181896,0.0021747968709466383,0.14218001675873093
2024-12-18,机器人ETF嘉实,True,0.09407311675850007,0.0012737751785581453,0.048646136425431065
2024-12-18,消费50ETF,True,0.1416467501682894,0.0008355963559742663,0.07324693143307547
2024-12-18,游戏ETF,True,0.16622602769149958,0.001972087552804058,0.0859571182413017
2024-12-18,电池ETF,False,0.0,,
2024-12-18,科创50ETF,False,0.0,,
2024-12-18,银行ETF易方达,True,0.3231028286698921,0.0017102829882575832,0.16707965914712888
2024-12-25,人工智能ETF,True,0.17037658970260677,0.0023928907966604684,0.16679161838351048
2024-12-25,军工ETF,False,0.0,,
2024-12-25,创新药ETF,False,0.0,,
2024-12-25,半导体ETF,True,0.21118012667928932,0.002897899720309555,0.20673658957932828
2024-12-25,恒生科技ETF,True,0.1425592514024201,0.0018497682590417563,0.1395595973511118
2024-12-25,房地产ETF,False,0.0,,
2024-12-25,旅游ETF,False,0.0,0.00011121517976246942,0.00746948851880526
2024-12-25,机器人ETF嘉实,False,0.0,0.0032393930594424025,0.13073676523177494
2024-12-25,消费50ETF,True,0.14295052324815152,0.001385747367410195,0.13994263626796863
2024-12-25,游戏ETF,False,0.0,,
2024-12-25,电池ETF,False,0.0,,
2024-12-25,科创50ETF,False,0.0,,
2024-12-25,银行ETF易方达,True,0.3329335089675323,0.0032490551622408937,0.32592810357176727
2025-01-02,人工智能ETF,False,0.0,,
2025-01-02,军工ETF,False,0.0,,
2025-01-02,创新药ETF,False,0.0,,
2025-01-02,半导体ETF,False,0.0,,
2025-01-02,恒生科技ETF,False,0.0,,
2025-01-02,房地产ETF,False,0.0,,
2025-01-02,旅游ETF,False,0.0,,
2025-01-02,机器人ETF嘉实,False,0.0,,
2025-01-02,消费50ETF,True,0.06826223878326655,8.997280837018118e-05,0.009320541515539033
2025-01-02,游戏ETF,False,0.0,,
2025-01-02,电池ETF,False,0.0,,
2025-01-02,科创50ETF,False,0.0,,
2025-01-02,银行ETF易方达,True,0.9317377612167334,0.0014820966941439307,0.12721968455486377
2025-01-09,人工智能ETF,False,0.0,,
2025-01-09,军工ETF,False,0.0,,
2025-01-09,创新药ETF,False,0.0,,
2025-01-09,半导体ETF,True,0.15730261916652152,0.0005019278476375233,0.022874993812175098
2025-01-09,恒生科技ETF,False,0.0,,
2025-01-09,房地产ETF,False,0.0,,
2025-01-09,旅游ETF,False,0.0,,
2025-01-09,机器人ETF嘉实,False,0.0,,
2025-01-09,消费50ETF,False,0.0,,
2025-01-09,游戏ETF,False,0.0,,
2025-01-09,电池ETF,False,0.0,,
2025-01-09,科创50ETF,False,0.0,,
2025-01-09,银行ETF易方达,True,0.8426973808334784,0.0013815803405317628,0.12254530454890615
2025-01-16,人工智能ETF,False,0.0,,
2025-01-16,军工ETF,False,0.0,,
2025-01-16,创新药ETF,False,0.0,,
2025-01-16,半导体ETF,True,0.1256856704235092,0.0004557562153572725,0.01999948851810788
2025-01-16,恒生科技ETF,False,0.0,,
2025-01-16,房地产ETF,False,0.0,,
2025-01-16,旅游ETF,False,0.0,,
2025-01-16,机器人ETF嘉实,True,0.05140866657979182,0.00019457097081356788,0.008180304353943839
2025-01-16,消费50ETF,False,0.0,,
2025-01-16,游戏ETF,False,0.0,,
2025-01-16,电池ETF,False,0.0,,
2025-01-16,科创50ETF,False,0.0,,
2025-01-16,银行ETF易方达,True,0.822905662996699,0.0013975538804128994,0.13094326746344873
2025-01-23,人工智能ETF,False,0.0,,
2025-01-23,军工ETF,False,0.0,,
2025-01-23,创新药ETF,False,0.0,,
2025-01-23,半导体ETF,False,0.0,,
2025-01-23,恒生科技ETF,False,0.0,,
2025-01-23,房地产ETF,False,0.0,,
2025-01-23,旅游ETF,False,0.0,,
