Date,ETF,Selected,Weight,Momentum,AdjMomentum
2026-08-23,电池ETF,True,0.07356324904380465,0.0004250943300085741,0.028689278692692246
2026-08-23,科创50ETF,False,0.0,,
2026-08-23,银行ETF易方达,True,0.28085995127292707,0.0013755647365802093,0.1095338979778731
2026-08-30,人工智能ETF,True,0.16815062758478735,0.002071460045800838,0.0751328765637503
2026-08-30,军工ETF,False,0.0,,
2026-08-30,创新药ETF,True,0.12543847370975017,0.0014802270670070284,0.0560482794322472
2026-08-30,半导体ETF,True,0.4441927158941579,0.0063337723377388635,0.1984736957164475
2026-08-30,恒生科技ETF,False,0.0,,
2026-08-30,房地产ETF,True,0.17782333114384632,0.0012395982995949573,0.07945482321943007
2026-08-30,旅游ETF,False,0.0,,
2026-08-30,机器人ETF嘉实,True,0.08439485166745835,0.0008585452544154382,0.037709213840132115
2026-08-30,消费50ETF,False,0.0,,
2026-08-30,游戏ETF,False,0.0,,
2026-08-30,电池ETF,False,0.0,,
2026-08-30,科创50ETF,False,0.0,,
2026-08-30,银行ETF易方达,False,0.0,,
2026-09-06,人工智能ETF,False,0.0,,
2026-09-06,军工ETF,False,0.0,,
2026-09-06,创新药ETF,False,0.0,,
2026-09-06,半导体ETF,False,0.0,,
2026-09-06,恒生科技ETF,False,0.0,,
2026-09-06,房地产ETF,True,0.06857447968895303,0.0003179079722537004,0.020931642644327574
2026-09-06,旅游ETF,True,0.15414447645045892,0.000485364297819052,0.04705098910400839
2026-09-06,机器人ETF嘉实,False,0.0,,
2026-09-06,消费50ETF,False,0.0,,
2026-09-06,游戏ETF,False,0.0,,
2026-09-06,电池ETF,False,0.0,,
2026-09-06,科创50ETF,False,0.0,,
2026-09-06,银行ETF易方达,True,0.7772810438605882,0.0022202326204911584,0.23725690837317
2026-09-13,人工智能ETF,False,0.0,,
2026-09-13,军工ETF,False,0.0,,
2026-09-13,创新药ETF,False,0.0,,
2026-09-13,半导体ETF,False,0.0,,
2026-09-13,恒生科技ETF,False,0.0,,
2026-09-13,房地产ETF,False,0.0,,
2026-09-13,旅游ETF,False,0.0,,
2026-09-13,机器人ETF嘉实,False,0.0,,
2026-09-13,消费50ETF,True,0.10403682214676058,0.00036012532466256906,0.04662974044132519
2026-09-13,游戏ETF,False,0.0,,
2026-09-13,电池ETF,False,0.0,,
2026-09-13,科创50ETF,False,0.0,,
2026-09-13,银行ETF易方达,True,0.8959631778532394,0.003719944612239551,0.4015744576410276
