Date,Stock,Selected,Weight,Momentum,AdjMomentum
2025-06-19,中际旭创,True,0.277066554316247,0.015671060616940968,0.5105769299978977
2025-06-19,农业银行,True,0.13031968334458427,0.001535390892857502,0.2401524933407462
2025-06-19,北方稀土,False,0.0,0.001126012266813531,0.0733887315253739
2025-06-19,天孚通信,False,0.0,,
2025-06-19,宁德时代,False,0.0,,
2025-06-19,寒武纪,False,0.0,,
2025-06-19,工业富联,False,0.0,0.005422896182992248,0.1976883926563842
2025-06-19,建设银行,False,0.0,0.00031149102524336003,0.04177210802564463
2025-06-19,新华保险,True,0.13496156062704404,0.00409381884797203,0.24870652274409347
2025-06-19,新易盛,True,0.2919409847785023,0.01610009450489413,0.5379874597878522
2025-06-19,比亚迪,False,0.0,,
2025-06-19,海光信息,False,0.0,,
2025-06-19,科创50ETF,False,0.0,,
2025-06-19,科大讯飞,False,0.0,0.0004310318913152755,0.03235805150909297
2025-06-19,紫金矿业,False,0.0,0.0006257863806421015,0.03465912158474293
2025-06-19,胜宏科技,False,0.0,,
2025-06-19,药明康德,False,0.0,0.002516235988454013,0.13399320449760074
2025-06-19,贵州茅台,False,0.0,,
2025-06-19,赣锋锂业,False,0.0,0.0009517027824523128,0.0731291778537236
2025-06-19,赤峰黄金,False,0.0,,
2025-06-19,长城军工,True,0.16571121693362245,0.011802541828344332,0.3053718432994683
2025-06-26,中国人保,False,0.0,0.004909079524814069,0.31998691049704936
2025-06-26,中芯国际,False,0.0,0.0032330723379030424,0.2128901522857522
2025-06-26,中际旭创,True,0.19479376793877787,0.017887515880384265,0.6193658852133043
2025-06-26,农业银行,True,0.2400822007521052,0.005202275778907872,0.7633648979957135
2025-06-26,北方稀土,False,0.0,0.002853107099131796,0.18712908443994647
2025-06-26,天孚通信,False,0.0,0.0011371028321186416,0.33045123588282
2025-06-26,宁德时代,False,0.0,,
2025-06-26,寒武纪,False,0.0,0.0002682416165118162,0.012494771660570846
2025-06-26,工业富联,False,0.0,0.007189000474851159,0.2543156177859435
2025-06-26,建设银行,False,0.0,0.0029497322566927665,0.3774256615189942
2025-06-26,新华保险,True,0.18491398243831872,0.01039294921864643,0.5879521384750992
2025-06-26,新易盛,True,0.1752740105185646,0.016860272375624687,0.5573009025311113
2025-06-26,比亚迪,False,0.0,,
2025-06-26,海光信息,False,0.0,0.002177630160101579,0.12606030844518368
2025-06-26,科创50ETF,False,0.0,,
2025-06-26,科大讯飞,False,0.0,0.0021099586628688994,0.1436144543280645
2025-06-26,紫金矿业,False,0.0,0.0038351118805375504,0.23524044520076157
2025-06-26,胜宏科技,False,0.0,,
2025-06-26,药明康德,False,0.0,0.003477264313322237,0.17019529197268043
2025-06-26,贵州茅台,False,0.0,,
2025-06-26,赣锋锂业,False,0.0,0.00544293963219023,0.33900118583344097
2025-06-26,赤峰黄金,False,0.0,,
2025-06-26,长城军工,True,0.20493603835223365,0.032060001505795965,0.6516142284697325
2025-07-03,中国人保,False,0.0,0.0017818872162982447,0.11024188205871563
2025-07-03,中芯国际,False,0.0,0.0011972308225865424,0.07943167799518532
2025-07-03,中际旭创,True,0.21499448504867427,0.01724188265102048,0.5626894452290159
2025-07-03,农业银行,False,0.0,0.0036019393235923124,0.31511507097416025
2025-07-03,北方稀土,False,0.0,0.0014681244695046835,0.09763211259564877
2025-07-03,天孚通信,False,0.0,0.004653813254463746,0.21073622062081537
2025-07-03,宁德时代,False,0.0,0.0024033170453576723,0.13237953169459557
2025-07-03,寒武纪,False,0.0,,
2025-07-03,工业富联,False,0.0,0.00712771431327085,0.2479999314950297
2025-07-03,建设银行,False,0.0,0.0038707654780498423,0.34284423897300875
2025-07-03,新华保险,False,0.0,0.005373168839974113,0.2875249802233859
2025-07-03,新易盛,True,0.20496229728732182,0.015195544257134746,0.5364329290928428
2025-07-03,比亚迪,False,0.0,,
2025-07-03,海光信息,False,0.0,,
2025-07-03,科创50ETF,False,0.0,,
